Source	Target	Species	Target Score	Target Description	SourceType	TargetType	TargetDegree	MultipleSpecies
miR-29c-3p	Stmn2	Mouse	90	stathmin-like 2	miRNA	mRNA	1	2
miR-29c-3p	Zfp704	Mouse	90	zinc finger protein 704	miRNA	mRNA	1	1
miR-29c-3p	Lpl	Mouse	90	lipoprotein lipase	miRNA	mRNA	1	1
miR-29c-3p	Arrdc3	Mouse	90	arrestin domain containing 3	miRNA	mRNA	1	1
miR-29c-3p	Dcun1d4	Mouse	90	DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae)	miRNA	mRNA	1	1
miR-29c-3p	Ppm1e	Mouse	90	protein phosphatase 1E (PP2C domain containing)	miRNA	mRNA	1	2
miR-29c-3p	Hormad1	Mouse	90	HORMA domain containing 1	miRNA	mRNA	1	1
miR-29c-3p	Mcl1	Mouse	90	myeloid cell leukemia sequence 1	miRNA	mRNA	1	1
miR-29c-3p	Carmil1	Mouse	90	capping protein regulator and myosin 1 linker 1	miRNA	mRNA	1	1
miR-29c-3p	Camk4	Mouse	90	calcium/calmodulin-dependent protein kinase IV	miRNA	mRNA	1	1
miR-29c-3p	Gpr37	Mouse	90	G protein-coupled receptor 37	miRNA	mRNA	1	1
miR-29c-3p	Tcf4	Mouse	90	transcription factor 4	miRNA	mRNA	1	1
miR-29c-3p	Grip1	Mouse	90	glutamate receptor interacting protein 1	miRNA	mRNA	1	1
miR-29c-3p	Dennd1b	Mouse	90	DENN/MADD domain containing 1B	miRNA	mRNA	1	2
miR-29c-3p	Mfap5	Mouse	90	microfibrillar associated protein 5	miRNA	mRNA	1	1
miR-29c-3p	Crispld1	Mouse	90	cysteine-rich secretory protein LCCL domain containing 1	miRNA	mRNA	1	2
miR-29c-3p	Plp1	Mouse	90	proteolipid protein (myelin) 1	miRNA	mRNA	1	1
miR-29c-3p	Eml6	Mouse	90	echinoderm microtubule associated protein like 6	miRNA	mRNA	1	2
miR-29c-3p	Unc13b	Mouse	90	unc-13 homolog B	miRNA	mRNA	1	1
miR-29c-5p	Emilin1	Mouse	90	elastin microfibril interfacer 1	miRNA	mRNA	1	1
miR-320-3p	Rab14	Mouse	90	RAB14, member RAS oncogene family	miRNA	mRNA	1	1
miR-320-3p	Scai	Mouse	90	suppressor of cancer cell invasion	miRNA	mRNA	1	1
miR-320-3p	Pdzd8	Mouse	90	PDZ domain containing 8	miRNA	mRNA	1	2
miR-320-3p	Rc3h1	Mouse	90	RING CCCH (C3H) domains 1	miRNA	mRNA	2	2
miR-320-3p	Rai2	Mouse	90	retinoic acid induced 2	miRNA	mRNA	1	2
miR-320-3p	Ttll4	Mouse	90	tubulin tyrosine ligase-like family, member 4	miRNA	mRNA	1	1
miR-499-5p	Osbpl1a	Mouse	90	oxysterol binding protein-like 1A	miRNA	mRNA	1	1
miR-499-5p	Ptar1	Mouse	90	protein prenyltransferase alpha subunit repeat containing 1	miRNA	mRNA	1	1
miR-499-5p	Cdh2	Mouse	90	cadherin 2	miRNA	mRNA	1	1
miR-499-5p	Stc1	Mouse	90	stanniocalcin 1	miRNA	mRNA	1	2
miR-499-5p	Rfesd	Mouse	90	Rieske (Fe-S) domain containing	miRNA	mRNA	1	1
miR-499-5p	Fam184a	Mouse	90	family with sequence similarity 184, member A	miRNA	mRNA	1	1
miR-499-5p	Sinhcaf	Mouse	90	SIN3-HDAC complex associated factor	miRNA	mRNA	2	3
miR-499-5p	Vcpip1	Mouse	90	valosin containing protein (p97)/p47 complex interacting protein 1	miRNA	mRNA	1	1
miR-499-5p	Klrg2	Mouse	90	killer cell lectin-like receptor subfamily G, member 2	miRNA	mRNA	1	1
miR-499-5p	Rffl	Mouse	90	ring finger and FYVE like domain containing protein	miRNA	mRNA	1	1
